"id_alumno";"codigo_estudiante";"id_persona";"id_sede"
11273;2955;5275;8
11274;4222;4112;15
11275;3657;9289;20
11276;9483;9759;97
11277;6847;7979;100
11278;1020;5126;32
11279;6681;1608;83
11280;7755;1005;7
11281;7691;4516;46
11282;4827;2385;92
11283;4323;5095;30
11284;6758;6744;58
11285;8323;3482;3
11286;8860;5494;79
11287;1309;4038;76
11288;1114;1387;78
11289;6165;7882;99
11290;9337;1527;97
11291;8314;4789;6
11292;3611;8451;38
11293;1982;5162;14
11294;1725;9864;34
11295;9355;3537;90
11296;2063;2462;1
11297;5077;8333;38
11298;1182;2410;92
11299;9987;168;60
11300;7442;2792;79
11301;5602;2972;37
11302;4133;1240;66
11303;5911;3752;63
11304;5904;3297;33
11305;5745;8895;47
11306;1000;7157;11
11307;6263;8549;14
11308;8193;6539;51
11309;7896;1723;44
11310;9285;96;98
11311;9995;4501;89
11312;5287;9902;55
11313;3745;3689;96
11314;4117;5001;60
11315;6346;2046;1
11316;2843;9639;8
11317;6282;6872;50
11318;2088;3490;82
11319;3308;2974;66
11320;4308;9594;55
11321;3864;9420;48
11322;9417;3162;53
11323;3960;658;70
11324;6348;2338;29
11325;8830;657;84
11326;7256;6334;30
11327;4640;106;67
11328;3440;9823;64
11329;5086;9866;64
11330;9970;4336;45
11331;5929;2488;18
11332;9252;4211;63
11333;7934;9945;93
11334;5889;9344;69
11335;9194;1721;86
11336;8040;550;17
11337;8491;90;38
11338;1452;2430;73
11339;3629;2931;53
11340;8816;5352;99
11341;1219;1202;15
11342;3144;1015;31
11343;6304;3818;97
11344;2667;1788;10
11345;4630;8333;23
11346;6399;6337;82
11347;9627;4506;2
11348;6337;2049;68
11349;8666;9841;80
11350;5454;2612;68
11351;2673;4882;79
11352;1086;9253;41
11353;9344;169;97
11354;4289;1857;34
11355;7895;5094;45
11356;1354;8543;35
11357;1726;6082;80
11358;4307;8053;23
11359;7598;6192;25
11360;8776;9808;31
11361;4780;1053;49
11362;2023;8900;99
11363;1337;4280;55
11364;2010;6351;29
11365;1383;7464;48
11366;7375;2427;2
11367;2700;3320;51
11368;4902;5967;63
11369;2554;6352;26
11370;2128;6802;6
11371;5038;6397;52
11372;9687;7602;18
11373;3651;2479;80
11374;7697;1717;71
11375;8424;5578;76
11376;3826;340;48
11377;4598;7662;28
11378;6741;5003;76
11379;1537;8103;44
11380;9035;9379;22
11381;2610;2411;65
11382;7053;5708;2
11383;6721;7534;11
11384;1159;4931;49
11385;1275;9628;76
11386;8745;8890;2
11387;9639;527;10
11388;1731;4828;40
11389;1901;850;50
11390;3498;7986;75
11391;2649;6804;13
11392;1783;7766;16
11393;9055;97;24
11394;3716;8240;25
11395;7892;6000;2
11396;2159;4183;39
11397;8202;6057;47
11398;3525;1886;72
11399;1127;5883;60
11400;7751;7558;59
11401;1121;3518;71
11402;8742;1666;5
11403;3606;6806;4
11404;8482;4533;83
11405;9840;1861;35
11406;7558;3371;54
11407;1616;580;26
11408;8165;5665;10
11409;9183;3032;77
11410;6743;9583;84
11411;8991;7845;39
11412;4689;1596;55
11413;4572;9004;4
11414;6946;776;46
11415;5524;8108;5
11416;2944;8831;55
11417;1193;3473;44
11418;1813;1918;53
11419;3106;5170;28
11420;4341;4574;5
11421;6970;217;51
11422;9441;4649;63
11423;9288;6298;55
11424;6124;1506;14
11425;4272;2279;8
11426;4097;7132;94
11427;6861;1760;64
11428;7581;676;91
11429;5806;3190;21
11430;1925;4793;25
11431;4032;8207;71
11432;2379;5100;61
11433;1223;4333;59
11434;5395;4332;58
11435;3447;3753;16
11436;1197;2019;24
11437;7122;8532;84
11438;8683;8512;82
11439;2580;9568;55
11440;3213;4207;85
11441;7597;6891;65
11442;8842;7490;77
11443;1013;9929;34
11444;3261;4725;29
11445;5107;3187;37
11446;1189;2222;57
11447;9664;225;95
11448;9848;6021;9
11449;3915;4004;76
11450;7726;7779;73
11451;2351;4254;80
11452;4185;6450;86
11453;8581;7156;53
11454;6235;9358;92
11455;3006;6354;46
11456;4663;266;42
11457;9151;1224;17
11458;9586;6921;44
11459;9810;8397;23
11460;3578;3248;4
11461;3436;1580;32
11462;7070;3274;95
11463;6660;499;72
11464;2081;3395;55
11465;7990;8861;12
11466;5070;4935;23
11467;4206;5857;94
11468;7015;8250;75
11469;3416;7559;75
11470;9149;2094;3
11471;2037;8761;26
11472;1125;8787;82
11473;4784;9268;99
11474;7026;6750;34
11475;6843;328;87
11476;2482;2288;95
11477;9324;8407;58
11478;8368;67;74
11479;1300;8859;80
11480;1941;3847;6
11481;5465;5937;52
11482;9111;9684;48
11483;5958;8677;39
11484;8449;2297;36
11485;2506;9339;22
11486;1020;2910;58
11487;8938;8453;71
11488;8527;9294;96
11489;6007;6545;52
11490;6426;3965;6
11491;2139;4393;18
11492;5384;4508;10
11493;6863;8118;15
11494;4568;9215;97
11495;2392;8734;99
11496;9442;8068;3
11497;5606;7760;9
11498;4160;5213;6
11499;1415;8894;44
11500;4742;5641;80
11501;3142;3967;5
11502;7236;9601;81
11503;8957;7944;47
11504;7830;4610;54
11505;1936;7373;17
11506;1257;8041;69
11507;6165;7412;49
11508;4350;7935;63
11509;2014;5429;77
11510;4270;1510;19
11511;2164;2784;50
11512;4399;5761;98
11513;8351;5872;12
11514;7322;7792;74
11515;9497;1800;19
11516;1192;8112;1
11517;2225;3120;13
11518;6928;8782;80
11519;8421;2328;61
11520;9070;8354;63
11521;9785;4954;53
11522;5744;4129;66
11523;3990;4845;96
11524;6084;1712;14
11525;3354;119;69
11526;9641;5581;4
11527;9645;5086;47
11528;8207;6414;81
11529;6910;2652;52
11530;4762;9894;30
11531;4853;3116;76
11532;2373;6472;37
11533;3642;8933;48
11534;5098;9219;20
11535;2955;6593;87
11536;7275;3301;75
11537;1213;4857;48
11538;6859;641;38
11539;3054;6981;77
11540;5618;9412;86
11541;4145;1982;44
11542;4448;6590;24
11543;8537;8851;56
11544;2875;1879;67
11545;3812;5399;79
11546;3201;1987;33
11547;8223;232;13
11548;9350;7613;5
11549;4790;6332;22
11550;9431;4159;28
11551;9734;9863;16
11552;7116;2711;15
11553;3653;2962;32
11554;9996;7680;92
11555;4678;1883;83
11556;4758;4480;82
11557;4914;7594;1
11558;3924;5615;22
11559;5524;1489;36
11560;2985;745;62
11561;8194;6867;93
11562;6590;9750;34
11563;9863;4225;29
11564;4716;9168;96
11565;1583;5006;97
11566;9474;1889;88
11567;3388;9725;75
11568;7405;824;3
11569;1315;5203;60
11570;5961;541;45
11571;9237;932;63
11572;7837;7920;11
11573;2438;6373;71
11574;8015;2198;34
11575;4066;4636;85
11576;2852;9804;24
11577;2354;8707;66
11578;9943;9632;26
11579;6261;1591;80
11580;5365;7237;89
11581;9488;7712;66
11582;8094;9745;43
11583;8596;342;18
11584;8942;3280;16
11585;7740;9106;40
11586;6735;7638;59
11587;6758;8388;25
11588;7839;3581;59
11589;4113;9750;84
11590;1322;8252;66
11591;5638;7008;22
11592;3477;5448;62
11593;7869;7347;20
11594;8427;5265;74
11595;4166;6703;58
11596;4942;2555;88
11597;6608;2290;41
11598;9244;1303;35
11599;6567;6934;4
11600;6848;6358;68
11601;9698;3073;20
11602;2916;8864;84
11603;8127;3183;84
11604;8659;1826;39
11605;9928;1860;35
11606;8759;955;22
11607;9024;4131;74
11608;8227;2524;7
11609;1582;9736;54
11610;6488;1880;59
11611;3606;9972;4
11612;4737;7137;6
11613;9463;6156;84
11614;1821;9318;95
11615;3208;5819;36
11616;3659;2195;23
11617;4654;6973;36
11618;5550;8668;81
11619;1954;824;24
11620;4387;9782;38
11621;7359;8941;53
11622;6864;5840;39
11623;5972;2611;69
11624;5476;7007;28
11625;9895;4964;19
11626;1921;1030;12
11627;3965;9725;4
11628;2808;4454;99
11629;9001;7535;45
11630;3487;1644;4
11631;7050;9472;71
11632;7270;5629;56
11633;4071;679;49
11634;5343;5586;95
11635;1841;7795;99
11636;4130;6214;88
11637;2970;7604;95
11638;5256;6605;42
11639;2015;3794;9
11640;8898;7252;11
11641;5237;9171;42
11642;2345;8810;6
11643;7092;409;94
11644;4818;3959;74
11645;1088;4162;15
11646;3570;5499;43
11647;1147;8668;24
11648;4129;8401;50
11649;7416;3012;66
11650;4964;2165;77
11651;9252;5233;88
11652;5872;3750;12
11653;1852;9006;85
11654;7406;9773;88
11655;4856;5434;77
11656;2450;9369;14
11657;5362;8108;21
11658;5469;5018;100
11659;4560;1829;91
11660;1267;2320;58
11661;3997;8586;82
11662;8429;4827;91
11663;5930;9945;14
11664;2000;2280;95
11665;8767;2164;96
11666;7333;6743;6
11667;3405;6959;100
11668;5017;8372;25
11669;6593;3430;32
11670;3846;108;3
11671;4259;6727;80
11672;2454;3059;35
11673;7745;9328;71
11674;8674;400;47
11675;6630;5475;28
11676;4696;6459;52
11677;3855;9325;26
11678;5684;1129;8
11679;4378;1091;4
11680;1391;3207;33
11681;7120;5308;81
11682;5692;5374;66
11683;6150;4605;73
11684;8692;3035;87
11685;3888;86;100
11686;5388;8397;94
11687;4674;4719;72
11688;3849;5815;44
11689;3052;8466;72
11690;7933;510;92
11691;5320;6576;64
11692;6735;6697;21
11693;7051;2945;76
11694;3593;6364;83
11695;9695;7270;79
11696;3699;355;62
11697;5131;3567;32
11698;5853;3128;77
11699;7379;2411;4
11700;7095;3007;77
11701;1655;4538;48
11702;3062;1071;16
11703;3984;9494;82
11704;5537;9848;74
11705;5143;6319;17
11706;7335;7757;90
11707;4228;1734;10
11708;4544;6684;23
11709;9004;701;56
11710;6435;2146;37
11711;1757;6484;41
11712;9059;4490;54
11713;5140;9559;30
11714;2509;4680;14
11715;3086;4258;46
11716;3677;9820;17
11717;1106;2284;15
11718;9744;2238;91
11719;1759;8296;3
11720;1343;1848;70
11721;1334;4041;65
11722;8036;887;22
11723;9525;660;47
11724;2251;1655;59
11725;1566;4831;51
11726;1562;3754;87
11727;6730;5180;52
11728;5670;4701;28
11729;3351;7023;87
11730;2502;872;53
11731;6153;2329;68
11732;7563;4983;69
11733;6065;9585;15
11734;4342;5263;82
11735;2970;3432;95
11736;4405;5988;7
11737;8405;5765;80
11738;5025;5263;26
11739;5162;3423;30
11740;2365;2351;31
11741;5453;9624;67
11742;6902;6657;5
11743;6438;5297;12
11744;3494;7535;74
11745;7682;1382;43
11746;2541;2221;84
11747;9640;692;37
11748;5792;6282;93
11749;2315;1670;27
11750;9116;3299;85
11751;9482;8536;74
11752;5056;1832;4
11753;4277;8033;80
11754;2493;3682;95
11755;2250;2883;45
11756;7491;464;55
11757;7239;6074;34
11758;3753;8225;54
11759;2026;3214;22
11760;3847;2333;34
11761;4736;2183;33
11762;6212;4498;9
11763;6383;809;43
11764;1986;1301;89
11765;4332;5130;67
11766;4161;2135;93
11767;8766;6476;99
11768;4680;6700;39
11769;5523;3315;95
11770;9188;8250;41
11771;2195;4790;23
11772;5056;9420;38
11773;2821;5042;34
11774;5406;9250;39
11775;2289;3224;42
11776;7647;4352;42
11777;4417;7697;68
11778;1946;7042;6
11779;2235;2320;93
11780;9831;1993;18
11781;3273;3450;48
11782;1814;2288;97
11783;9774;9976;27
11784;2713;6199;98
11785;6907;9617;81
11786;3565;4767;44
11787;1779;3844;64
11788;4478;6118;11
11789;1477;7411;43
11790;1734;4086;10
11791;7961;1900;49
11792;2587;1649;81
11793;7763;7976;39
11794;4645;4361;46
11795;1242;307;33
11796;5612;9191;62
11797;8301;288;41
11798;8902;264;13
11799;5147;3384;15
11800;3332;3041;87
11801;1596;5227;23
11802;4711;7937;98
11803;9677;649;40
11804;7910;1998;81
11805;6519;2645;60
11806;5391;2054;83
11807;3793;9636;25
11808;2413;1161;88
11809;3808;7814;82
11810;6588;5485;35
11811;7754;9320;21
11812;6045;5255;42
11813;7264;377;9
11814;3234;5826;80
11815;5539;611;90
11816;7681;1622;36
11817;2236;6797;80
11818;3952;8138;52
11819;5657;9182;65
11820;8060;4914;40
11821;3831;4107;56
11822;1100;5260;54
11823;1365;5903;46
11824;6372;630;73
11825;2692;2388;68
11826;8415;5272;6
11827;2620;7783;32
11828;9980;8558;93
11829;9254;527;89
11830;9181;9260;41
11831;7961;9125;47
11832;8607;5607;44
11833;4687;5588;60
11834;5043;7969;90
11835;3225;4643;19
11836;8445;1476;22
11837;3245;2449;36
11838;2553;4519;11
11839;8869;7846;63
11840;7251;6220;7
11841;4660;3739;92
11842;2255;6111;16
11843;8493;6326;18
11844;5725;8629;95
11845;8133;5697;6
11846;1781;4429;71
11847;2834;6816;78
11848;4694;6636;86
11849;8614;2619;45
11850;9670;4128;31
11851;9594;2703;65
11852;2054;4657;75
11853;9206;7951;5
11854;3206;7401;46
11855;6487;3545;34
11856;7464;5109;45
11857;9255;4079;63
11858;8063;5907;98
11859;3709;2521;88
11860;2042;7525;98
11861;3312;3185;19
11862;4032;2183;81
11863;3749;5594;14
11864;9822;3693;45
11865;7487;3882;28
11866;1549;644;41
11867;2348;1410;16
11868;2343;17;84
11869;4870;7977;84
11870;9052;2544;29
11871;4846;200;10
11872;2500;5277;4
11873;5263;8223;50
11874;1343;6553;9
11875;5867;4373;26
11876;9594;6178;6
11877;9835;6427;49
11878;6646;675;56
11879;1372;7729;51
11880;2749;6683;4
11881;6368;3326;54
11882;5210;2270;29
11883;3723;8718;96
11884;1699;8514;34
11885;7974;5486;62
11886;7803;1796;97
11887;8210;8148;62
11888;9637;5156;92
11889;9527;7194;62
11890;4812;2704;67
11891;5923;2585;65
11892;2301;139;6
11893;8692;4237;45
11894;9044;3593;83
11895;6961;458;75
11896;5011;3090;48
11897;6266;3146;90
11898;2907;5455;46
11899;1395;4285;97
11900;9323;5457;60
11901;8276;8974;29
11902;3630;3016;26
11903;2304;7169;50
11904;6718;4667;35
11905;1612;7151;4
11906;7076;9302;46
11907;3675;1601;9
11908;2112;8006;80
11909;2457;1366;54
11910;6319;5502;32
11911;1712;9158;57
11912;4695;8553;81
11913;8511;8396;37
11914;2350;3672;91
11915;3481;4449;21
11916;2727;3386;58
11917;7431;1288;26
11918;7855;3175;40
11919;6623;8109;38
11920;2482;7981;39
11921;7973;7963;55
11922;6462;6942;43
11923;1089;8436;46
11924;2829;7851;56
11925;2372;9606;22
11926;4962;9606;32
11927;1965;1935;81
11928;8620;9867;98
11929;3053;9617;34
11930;7298;9670;41
11931;2280;5301;25
11932;9568;3202;96
11933;6551;5609;88
11934;8227;6930;48
11935;1677;340;6
11936;8835;2673;34
11937;2011;1924;64
11938;3263;3948;11
11939;5898;283;6
11940;5432;295;82
11941;4818;4291;21
11942;8825;6356;93
11943;6134;1646;46
11944;1489;9371;41
11945;5376;3538;49
11946;8685;8563;28
11947;2804;6125;92
11948;2828;2038;59
11949;6903;7325;77
11950;8744;1977;6
11951;9151;2297;45
11952;6168;2946;48
11953;7440;3137;57
11954;4322;3284;8
11955;2657;999;52
11956;1108;703;36
11957;6513;5394;15
11958;1879;8608;10
11959;7302;9928;8
11960;7496;8077;50
11961;8147;2173;79
11962;9090;2274;98
11963;8012;8063;78
11964;3908;3299;55
11965;3057;3078;24
11966;3853;152;18
11967;3388;3328;74
11968;6383;7872;42
11969;2686;3467;4
11970;3421;388;81
11971;1734;2224;86
11972;9848;7513;59
11973;8025;6914;92
11974;1463;360;20
11975;8526;1205;92
11976;6504;740;50
11977;7593;3740;29
11978;9102;5497;60
11979;6979;8050;87
11980;4162;6968;55
11981;6796;1327;49
11982;7191;3661;5
11983;9688;666;64
11984;1409;3107;83
11985;5282;800;46
11986;1509;8795;84
11987;3328;4528;5
11988;2044;7176;100
11989;1102;2122;29
11990;5823;5164;73
11991;2525;6775;62
11992;1542;1971;55
11993;6952;2396;41
11994;7043;8274;45
11995;2918;8160;7
11996;4521;7850;47
11997;6221;9910;84
11998;4566;9458;45
11999;1089;1142;88
12000;9903;8387;65
12001;2542;6342;59
12002;3448;9564;100
12003;2861;8753;65
12004;2397;653;1
12005;8912;1861;68
12006;4680;2677;21
12007;4385;139;23
12008;9627;617;11
12009;4272;6479;40
12010;1148;9221;50
12011;3259;7182;80
12012;1870;9480;17
12013;5218;1930;4
12014;4820;8009;88
12015;7598;1987;76
12016;2479;6815;35
12017;1741;5277;43
12018;1084;1214;75
12019;5862;5242;42
12020;4838;7714;60
12021;8098;1861;78
12022;5433;7550;67
12023;5747;1204;36
12024;1659;7446;81
12025;2658;9073;21
12026;9782;5850;10
12027;2571;1979;33
12028;7175;9285;46
12029;5417;2462;21
12030;3263;8879;27
12031;4898;127;56
12032;4947;9272;22
12033;6576;1414;95
12034;2237;8355;57
12035;9412;6053;16
12036;3490;397;61
12037;5191;8451;67
12038;5316;4179;44
12039;2034;8292;74
12040;8677;808;60
12041;6480;4126;36
12042;1997;5938;50
12043;6413;9813;68
12044;9415;2151;95
12045;5748;4602;42
12046;9260;67;26
12047;5369;1697;31
12048;9838;9827;10
12049;1439;681;17
12050;8210;5873;78
12051;4084;4676;48
12052;8952;5211;31
12053;6082;598;69
12054;2026;1536;71
12055;5843;656;31
12056;1405;9928;99
12057;6868;7834;12
12058;6706;7267;85
12059;2740;7189;100
12060;9342;2464;14
12061;6721;8084;55
12062;2334;1942;33
12063;7142;3873;16
12064;3265;1513;21
12065;8407;8698;1
12066;5072;9521;97
12067;9345;2177;25
12068;3048;2039;95
12069;9606;9817;79
12070;3955;4084;1
12071;8665;7942;77
12072;2829;811;77
12073;3228;6208;71
12074;1790;1125;94
12075;7524;4517;49
12076;3191;2622;77
12077;4928;2486;33
12078;4356;1217;69
12079;3841;1997;67
12080;5711;9266;86
12081;1971;9139;55
12082;8473;7096;39
12083;1720;6209;48
12084;1823;3592;78
12085;5574;9013;27
12086;7753;9596;9
12087;7354;7235;35
12088;6285;4266;10
12089;7585;8203;1
12090;5773;868;15
12091;2055;2522;35
12092;4802;8824;5
12093;4012;737;37
12094;4964;5539;25
12095;5594;4605;99
12096;4493;8003;22
12097;6138;548;94
12098;6200;8507;73
12099;6929;4123;8
12100;5591;3059;7
12101;4000;5065;87
12102;3919;1783;50
12103;7563;1746;29
12104;1587;1090;44
12105;9475;1042;21
12106;1764;9882;91
12107;2911;5749;69
12108;3508;7696;5
12109;2087;3322;17
12110;8454;2244;66
12111;4544;2858;59
12112;7954;7059;59
12113;3384;5677;95
12114;4143;6983;24
12115;1349;4733;7
12116;5372;3920;13
12117;6284;4493;23
12118;6035;8422;49
12119;2062;6799;7
12120;8494;6697;85
12121;4121;2654;1
12122;7045;5302;39
12123;6637;6473;25
12124;4251;7174;52
12125;2964;1155;54
12126;9086;4893;52
12127;7877;5185;64
12128;3625;2070;13
12129;1900;349;1
12130;2819;5851;56
12131;1851;3161;35
12132;4658;5368;4
12133;6539;5317;89
12134;8282;7862;66
12135;2264;5085;8
12136;3029;4017;20
12137;9865;3979;100
12138;2355;8766;90
12139;1223;1819;85
12140;9084;1287;10
12141;2260;4811;6
12142;7408;9642;48
12143;2453;884;11
12144;9791;1106;93
12145;4195;6960;26
12146;3941;5236;68
12147;5942;9147;92
12148;4087;6251;8
12149;7192;1569;7
12150;3110;4966;99
12151;1110;1156;16
12152;8806;6317;100
12153;6010;5084;87
12154;6818;4002;62
12155;6754;7453;42
12156;1840;4492;41
12157;8435;8325;72
12158;1667;1816;47
12159;8387;9774;42
12160;5064;6255;46
12161;3573;4622;18
12162;5640;9976;67
12163;8824;9688;44
12164;5037;1572;92
12165;3808;1526;68
12166;5145;8453;21
12167;7660;5886;26
12168;9715;9049;15
12169;9465;5255;48
12170;8606;9071;17
12171;9859;5969;65
12172;7545;2779;14
12173;5016;5281;58
12174;3158;8372;52
12175;3881;9709;26
12176;6527;6763;92
12177;8640;5325;85
12178;4875;6631;54
12179;7869;9451;65
12180;5262;1434;64
12181;4059;3856;34
12182;3222;9802;27
12183;5091;7646;33
12184;5879;9864;14
12185;5016;9605;18
12186;1683;2614;48
12187;5301;5831;28
12188;9716;2578;5
12189;2458;1047;47
12190;2434;5325;43
12191;7909;2550;99
12192;9496;9436;33
12193;7246;9676;67
12194;1205;1327;80
12195;4709;1975;32
12196;4717;8651;13
12197;3005;446;15
12198;7843;9906;96
12199;6056;3010;3
12200;8461;2069;38
12201;5359;6991;64
12202;9335;4797;62
12203;9335;6227;28
12204;5857;89;79
12205;9091;6254;90
12206;2116;2431;16
12207;3743;7394;61
12208;3853;8978;20
12209;8646;7204;8
12210;8977;2512;15
12211;5102;6924;12
12212;2720;2711;37
12213;4218;363;55
12214;6493;289;89
12215;9900;2253;58
12216;6954;6878;100
12217;4971;1027;59
12218;5737;9851;29
12219;2114;5841;40
12220;1940;8796;29
12221;2452;572;47
12222;8640;9680;40
12223;2579;5054;39
12224;2361;1889;6
12225;9514;2442;74
12226;4563;4786;42
12227;6746;5635;10
12228;7337;5562;46
12229;6758;9610;73
12230;5736;6734;73
12231;9239;4903;84
12232;4112;9605;44
12233;6171;9343;82
12234;8866;4208;93
12235;6107;8983;4
12236;2571;4991;61
12237;7095;6545;63
12238;8667;2796;20
12239;3639;8739;8
12240;2155;506;86
12241;5380;4900;88
12242;5091;6953;2
12243;5833;5355;11
12244;2845;1648;88
12245;8072;1812;84
12246;6424;1830;49
12247;1374;3433;68
12248;4905;580;57
12249;5499;379;95
12250;1768;644;30
12251;7048;5394;56
12252;5396;4691;31
12253;3075;137;12
12254;8524;4175;23
12255;7167;4386;41
12256;4467;9250;18
12257;8226;3892;50
12258;8315;8679;66
12259;4972;1781;17
12260;5754;6967;37
12261;9237;8370;62
12262;6843;8622;15
12263;3998;5017;72
12264;4687;623;41
12265;2013;8567;88
12266;7083;8613;87
12267;7256;4999;54
12268;3738;9927;15
12269;6472;5409;97
12270;7552;3014;54
12271;4184;2045;15
12272;7206;9201;18
12273;4974;1556;40
12274;1412;2215;10
12275;4900;8858;74
12276;3629;9445;89
12277;1014;9522;83
12278;6893;9770;27
12279;2311;5652;84
12280;2958;4151;3
12281;9171;7584;67
12282;4364;6063;49
12283;8002;96;87
12284;2234;3350;66
12285;3076;7467;21
12286;7105;6820;71
12287;8999;9064;28
12288;6852;2010;35
12289;5465;5484;4
12290;7027;5906;95
12291;5275;2407;36
12292;6994;5445;47
12293;3129;2657;66
12294;3258;4453;93
12295;5268;9522;28
12296;9102;1529;74
12297;2955;1085;29
12298;1709;4446;46
12299;2081;5358;30
12300;4492;2559;51
12301;1368;4990;1
12302;9005;169;77
12303;1463;551;28
12304;6686;1391;76
12305;6592;7165;47
12306;2763;6195;59
12307;4262;8760;96
12308;4015;1112;82
12309;3385;6028;70
12310;9975;2308;61
12311;2723;6232;11
12312;1417;6154;13
12313;5639;1970;24
12314;4680;5738;64
12315;7807;9754;86
12316;6260;7207;100
12317;6418;3095;94
12318;2689;6406;5
12319;5223;5107;16
12320;6617;9359;60
12321;4240;4900;82
12322;8290;4130;36
12323;6754;1271;99
12324;9304;1594;55
12325;6332;7836;13
12326;7232;8392;81
12327;4446;8877;91
12328;9619;5310;75
12329;8055;4592;64
12330;7971;4055;38
12331;7533;4569;15
12332;8293;6296;47
12333;3897;4724;70
12334;3107;6529;56
12335;7941;3746;75
12336;6679;7164;91
12337;4153;8852;70
12338;6824;8915;35
12339;9461;5636;7
12340;3774;4651;13
12341;9066;1359;100
12342;3266;8762;82
12343;6152;3144;47
12344;3367;8046;16
12345;9456;353;96
12346;7737;6386;39
12347;9145;9626;36
12348;9927;3389;59
12349;1026;5999;27
12350;2997;5281;19
12351;8193;4459;69
12352;9280;9498;55
12353;3050;9349;92
12354;2585;6060;87
12355;7045;2707;7
12356;3860;8328;92
12357;4884;38;25
12358;6940;9521;83
12359;4753;7810;48
12360;5671;8282;41
12361;9267;5307;12
12362;4615;6039;62
12363;3181;6648;70
12364;6259;8211;21
12365;9528;3402;33
12366;4574;7950;87
12367;7376;4648;74
12368;7523;2476;67
12369;6087;5962;86
12370;7098;3975;57
12371;7003;2881;90
12372;1380;455;44
12373;9550;6629;60
12374;2985;8659;57
12375;2770;3313;97
12376;2994;5354;25
12377;2569;7645;25
12378;8111;9778;13
12379;5582;5727;36
12380;1883;5925;69
12381;7376;7091;95
12382;4309;9483;35
12383;8800;6320;23
12384;4149;894;91
12385;3630;6335;82
12386;3837;9545;30
12387;5781;8373;85
12388;6798;7193;88
12389;7885;8050;81
12390;8038;8410;75
12391;1191;9942;22
12392;1058;629;54
12393;5343;9517;88
12394;8774;3447;100
12395;8893;6092;24
12396;6661;4399;11
12397;7751;1813;81
12398;8647;7951;77
12399;2219;9189;44
12400;4620;3101;18
12401;3888;7923;77
12402;2940;7620;52
12403;5389;9416;55
12404;3724;7610;12
12405;3167;2549;60
12406;2268;486;33
12407;4847;3946;80
12408;8733;698;69
12409;3404;1263;45
12410;7284;2081;94
12411;3334;8052;64
12412;5022;3622;12
12413;9664;9324;7
12414;6111;2306;86
12415;1293;1481;80
12416;7667;9094;30
12417;8580;8589;52
12418;7439;2628;26
12419;7384;1753;80
12420;8538;393;6
12421;4131;3756;99
12422;2813;1557;17
12423;4374;2134;16
12424;3727;7580;60
12425;3731;7292;15
12426;2062;539;23
12427;5066;7080;81
12428;4940;979;52
12429;4313;1553;42
12430;7050;408;7
12431;9734;1249;3
12432;3180;6855;84
12433;9866;4737;68
12434;8914;8551;3
12435;1241;7521;11
12436;8829;8832;55
12437;8654;4829;97
12438;4085;8659;94
12439;3792;1082;43
12440;5969;9139;63
12441;4643;3352;58
12442;1137;6193;76
12443;6001;1588;58
12444;4618;733;88
12445;1858;2807;47
12446;9153;622;78
12447;6412;9004;77
12448;9285;7866;86
12449;2827;7324;6
12450;4699;5467;69
12451;1882;6251;25
12452;7969;8489;90
12453;8416;2617;96
12454;8792;1885;96
12455;1471;6951;32
12456;8981;3564;8
12457;4448;999;38
12458;5718;2264;90
12459;1325;3046;71
12460;2033;7076;51
12461;4770;2415;25
12462;1638;2824;37
12463;6911;4107;56
12464;7958;8201;98
12465;5327;9385;46
12466;9685;508;9
12467;4713;4937;37
12468;1617;1368;79
12469;5704;3354;59
12470;9434;6698;12
12471;8595;5314;61
12472;7692;4084;4
12473;8706;2645;15
12474;3090;5779;56
12475;5791;5766;24
12476;2953;8840;95
12477;3690;7626;26
12478;2937;502;41
12479;8229;6859;76
12480;7782;4587;16
12481;8470;7037;24
12482;8433;856;82
12483;3102;6505;26
12484;8493;8212;92
12485;6417;2938;24
12486;3518;5054;9
12487;6053;2701;73
12488;6557;2300;19
12489;7921;5603;45
12490;5650;7761;37
12491;4087;7582;33
12492;3553;2339;67
12493;9396;4456;17
12494;2408;6727;42
12495;2862;4583;62
12496;6201;5647;54
12497;7183;7375;81
12498;9207;3604;12
12499;6082;3720;57
12500;6849;8702;26
12501;5229;4736;25
12502;1514;8388;40
12503;5106;8145;37
12504;3175;8440;66
12505;7587;4160;49
12506;1128;7414;40
12507;2236;1438;48
12508;4937;7666;98
12509;2396;3084;25
12510;8899;3946;5
12511;3443;8761;90
12512;7488;8021;52
12513;9504;2325;16
12514;7619;359;64
12515;5682;7871;7
12516;2205;3305;91
12517;5458;5569;62
12518;9081;8020;87
12519;6003;3927;71
12520;5251;4419;82
12521;9909;1558;29
12522;9619;8419;44
12523;4243;2775;51
12524;1954;5736;74
12525;8001;7292;78
12526;7372;8134;28
12527;6718;8201;77
12528;5437;3603;8
12529;2256;5388;69
12530;6670;693;42
12531;2485;6875;50
12532;5540;5639;70
12533;6826;3275;59
12534;3611;3712;31
12535;5883;4010;20
12536;9630;498;75
12537;2536;8960;98
12538;8027;4331;60
12539;6440;8813;61
12540;1252;6234;55
12541;7791;6165;22
12542;1417;2217;68
12543;4089;4647;51
12544;9631;7237;59
12545;1883;1610;100
12546;9955;9572;29
12547;4868;7058;40
12548;7509;9511;74
12549;8915;9136;21
12550;9891;2786;46
12551;9219;1340;62
12552;1588;4504;4
