"idAsistencia";"id_sede_clase";"id_alumno"
15621;10672;7314
15622;12462;2755
15623;343;11706
15624;2298;6929
15625;1339;10080
15626;11699;9085
15627;11144;4766
15628;4313;15334
15629;7432;9483
15630;6673;12306
15631;10749;1511
15632;10149;10255
15633;7849;4718
15634;11402;4907
15635;14196;10595
15636;10613;3369
15637;13708;4942
15638;2762;126
15639;11078;449
15640;7095;6781
15641;15412;10947
15642;12253;4104
15643;10846;2569
15644;15113;5649
15645;6124;7342
15646;9279;7168
15647;6339;2368
15648;1104;13100
15649;8188;2767
15650;14493;9440
15651;10029;1819
15652;7481;6827
15653;5984;10563
15654;3026;13173
15655;767;12262
15656;5020;6237
15657;5594;2343
15658;4936;986
15659;1832;5515
15660;11883;13734
15661;12064;8046
15662;10459;15523
15663;274;15498
15664;291;12651
15665;13991;12182
15666;1343;13325
15667;9167;7514
15668;9457;2532
15669;10090;10970
15670;545;4259
15671;7378;9899
15672;8080;2828
15673;15054;10393
15674;15164;1213
15675;148;13584
15676;12754;15985
15677;1497;3167
15678;11045;2034
15679;12786;14904
15680;4647;6331
15681;10338;9907
15682;5270;8981
15683;6699;3443
15684;8044;15566
15685;5300;11139
15686;8230;13189
15687;2054;5882
15688;13923;10452
15689;13448;1893
15690;5317;8331
15691;8435;3091
15692;3675;15635
15693;12626;6513
15694;3771;5102
15695;811;15901
15696;4707;13305
15697;3465;4139
15698;6440;4169
15699;11209;6621
15700;1558;10721
15701;1145;8536
15702;15424;6241
15703;4985;2729
15704;11863;6977
15705;4012;13363
15706;6586;14863
15707;1827;14971
15708;13453;12168
15709;12763;236
15710;1111;8875
15711;14460;4167
15712;5354;6101
15713;14930;15557
15714;7600;12918
15715;8686;3003
15716;8621;14173
15717;6672;6856
15718;10854;6401
15719;3289;11475
15720;12881;8625
15721;15294;4244
15722;11881;9028
15723;3461;3603
15724;10398;13427
15725;11016;526
15726;547;7003
15727;4118;14443
15728;611;4217
15729;15169;13013
15730;8558;12998
15731;6755;4632
15732;10634;9566
15733;1627;10520
15734;15104;3050
15735;8020;2085
15736;604;2914
15737;10992;11734
15738;14566;6936
15739;6781;5905
15740;11822;1808
15741;12165;13643
15742;6351;15588
15743;5277;6382
15744;10366;12787
15745;9444;4673
15746;11720;32
15747;1721;15317
15748;2385;10457
15749;12126;14341
15750;9863;12831
15751;11308;1274
15752;13040;9401
15753;8751;13630
15754;10001;14412
15755;853;11890
15756;1975;11774
15757;357;2900
15758;443;2196
15759;14557;11206
15760;12443;2226
15761;13120;14278
15762;6487;3661
15763;12261;7390
15764;4389;8150
15765;7912;1190
15766;6149;7134
15767;5942;13335
15768;2279;3567
15769;2466;3674
15770;7858;5034
15771;10796;13621
15772;5639;4312
15773;10218;1107
15774;12067;13432
15775;5433;5529
15776;8267;14808
15777;2481;3845
15778;5794;11058
15779;8450;1870
15780;14363;2520
15781;15313;1047
15782;283;156
15783;4565;2704
15784;9554;7412
15785;14946;15102
15786;14402;1223
15787;13656;7822
15788;12856;5714
15789;7652;6093
15790;4422;13441
15791;8552;5635
15792;14714;15248
15793;3723;15673
15794;5756;11112
15795;2;13709
15796;9407;1947
15797;2793;4659
15798;11737;3430
15799;4871;196
15800;675;1642
15801;5674;5544
15802;2373;10945
15803;3907;15286
15804;10267;9349
15805;7225;4513
15806;14234;4808
15807;13486;763
15808;5181;15193
15809;7522;3925
15810;11248;8153
15811;6498;12660
15812;15464;3182
15813;2020;8130
15814;9401;6384
15815;9962;14328
15816;10174;15555
15817;8787;8785
15818;15237;9097
15819;2428;5531
15820;9822;7662
15821;10520;4963
15822;14462;7309
15823;6897;4784
15824;423;14563
15825;9978;13371
15826;15412;10821
15827;12736;1259
15828;6209;12666
15829;562;469
15830;8022;12514
15831;6687;250
15832;1752;5510
15833;3104;12283
15834;6499;13155
15835;2486;8692
15836;3287;8499
15837;330;10220
15838;5162;11036
15839;14176;10193
15840;3617;353
15841;13122;1834
15842;7582;6582
15843;12279;1680
15844;4939;595
15845;7148;6321
15846;10481;12459
15847;4222;8052
15848;13599;4842
15849;999;426
15850;1591;15052
15851;5313;6300
15852;3957;14704
15853;7635;8846
15854;1743;838
15855;558;5254
15856;12068;1117
15857;11512;5290
15858;746;5841
15859;12100;7365
15860;6384;6316
15861;6453;15645
15862;8388;12980
15863;11103;10841
15864;14602;5877
15865;1790;4491
15866;9946;5528
15867;13749;6661
15868;13332;7551
15869;11332;1436
15870;2472;2907
15871;769;5060
15872;8100;12228
15873;11367;14819
15874;13600;10933
15875;14128;2287
15876;12414;4376
15877;12627;412
15878;6219;8668
15879;9030;8056
15880;14366;6171
15881;7143;11247
15882;14345;14773
15883;10727;2563
15884;11141;13198
15885;12611;8609
15886;8731;9652
15887;4312;1217
15888;10472;4598
15889;92;3574
15890;9161;13843
15891;5506;9914
15892;4249;3778
15893;1934;3699
15894;9230;8532
15895;10502;11345
15896;9738;1684
15897;13394;10644
15898;8690;1779
15899;6915;6722
15900;2361;1907
15901;591;1954
15902;7755;1320
15903;450;9644
15904;11409;10156
15905;5872;12146
15906;6309;8004
15907;9135;10143
15908;14681;12839
15909;646;1516
15910;12325;10993
15911;10492;13735
15912;15471;4727
15913;8087;12824
15914;7030;919
15915;1919;4974
15916;7088;1516
15917;15421;25
15918;1118;1206
15919;10464;1530
15920;12399;11184
15921;7903;6682
15922;4644;10960
15923;686;6692
15924;7055;4895
15925;12310;1346
15926;554;5448
15927;7271;15514
15928;849;98
15929;2758;1957
15930;3513;1899
15931;10683;7877
15932;4205;8768
15933;951;5061
15934;12236;2882
15935;9838;8325
15936;10197;293
15937;913;14741
15938;927;5788
15939;5678;14071
15940;14205;13585
15941;15308;12167
15942;393;1127
15943;11143;8414
15944;2994;4927
15945;12572;14743
15946;6123;4023
15947;11566;13864
15948;471;13864
15949;12651;15836
15950;3937;5420
15951;5901;14950
15952;13305;5930
15953;4958;2850
15954;8299;10507
15955;2982;2778
15956;10051;8450
15957;7620;11960
15958;14916;13741
15959;9192;272
15960;7843;8451
15961;1461;3772
15962;4395;10506
15963;9256;14508
15964;4348;8043
15965;15079;13178
15966;10808;7032
15967;6155;8207
15968;2351;13625
15969;13741;9112
15970;146;10952
15971;11618;1133
15972;6780;3890
15973;11634;4552
15974;3252;626
15975;14958;2520
15976;13394;10977
15977;9920;15075
15978;4834;7754
15979;1134;7842
15980;5780;12526
15981;7252;10296
15982;6642;7982
15983;15254;11128
15984;11263;58
15985;470;2615
15986;11928;5975
15987;7782;11922
15988;10619;419
15989;1980;15863
15990;9671;1663
15991;14102;601
15992;14698;8148
15993;15469;11839
15994;4815;6421
15995;9594;8408
15996;1953;10796
15997;14634;3121
15998;1714;15680
15999;2496;7351
16000;6429;11228
16001;13234;9854
16002;199;5451
16003;4179;1134
16004;2439;15256
16005;673;10733
16006;484;12514
16007;4462;11482
16008;5768;13136
16009;8947;3523
16010;7249;11823
16011;13925;6954
16012;202;13568
16013;10665;10037
16014;5176;4185
16015;1514;578
16016;12730;10227
16017;8284;5249
16018;14341;3239
16019;6598;8798
16020;3629;15653
16021;7069;2416
16022;5060;8948
16023;10786;1515
16024;5871;11767
16025;4579;2220
16026;4650;4208
16027;7427;9685
16028;11937;13647
16029;7802;12897
16030;11865;14079
16031;1241;11193
16032;13159;10262
16033;1366;7249
16034;7441;4382
16035;2561;2815
16036;8369;11293
16037;10404;7394
16038;8931;11358
16039;12015;13502
16040;9441;6070
16041;5665;8341
16042;7228;2393
16043;9457;9275
16044;7277;2029
16045;3792;8475
16046;8962;8398
16047;2839;1417
16048;10328;14023
16049;12546;6452
16050;5276;10489
16051;2658;14483
16052;866;8076
16053;12888;13282
16054;5640;13127
16055;1751;3412
16056;1671;3976
16057;12740;15655
16058;12388;661
16059;2706;8634
16060;6777;4948
16061;13535;13691
16062;10438;54
16063;10047;7451
16064;8300;4230
16065;2552;15756
16066;9919;7652
16067;4519;12630
16068;3950;9602
16069;15484;14132
16070;1368;2336
16071;11396;13045
16072;9763;5409
16073;5523;3566
16074;10540;8532
16075;4562;13696
16076;11815;10196
16077;12326;9173
16078;9539;11342
16079;1677;1694
16080;11824;2607
16081;36;4469
16082;10262;15132
16083;6157;9683
16084;2212;19
16085;9261;9633
16086;1715;15635
16087;4993;5573
16088;3536;4145
16089;6096;7359
16090;7985;11349
16091;6964;10984
16092;13115;1889
16093;3841;12626
16094;12613;5170
16095;8366;9670
16096;7874;11257
16097;875;9840
16098;14517;5515
16099;3666;6037
16100;5724;11219
16101;5572;9600
16102;12284;6954
16103;6068;13038
16104;3000;2342
16105;4847;3927
16106;13209;4097
16107;3666;7201
16108;3312;1745
16109;10101;13611
16110;14485;12953
16111;466;1517
16112;3060;14815
16113;6714;3546
16114;11285;4683
16115;4846;11968
16116;13742;6198
16117;12390;11439
16118;12855;13256
16119;346;11959
16120;1928;4606
16121;8087;4623
16122;5747;11131
16123;14040;5567
16124;1744;2172
16125;14230;3831
16126;12506;1096
16127;14366;3444
16128;2991;4273
16129;159;10697
16130;10074;156
16131;559;1994
16132;124;5997
16133;3935;8899
16134;2981;2314
16135;5277;13643
16136;1807;6052
16137;14547;3104
16138;6947;8922
16139;7203;3704
16140;4735;15465
16141;13330;10647
16142;15055;450
16143;1250;7373
16144;10437;7411
16145;10084;13558
16146;6193;674
16147;13518;3106
16148;10887;11154
16149;14104;13849
16150;6780;14116
16151;7277;5368
16152;13194;365
16153;8324;3662
16154;514;11167
16155;15443;5753
16156;2763;13696
16157;10983;1736
16158;1911;928
16159;3054;4270
16160;1686;5046
16161;5133;2717
16162;5988;2680
16163;14630;11728
16164;4784;5042
16165;12137;3824
16166;4380;996
16167;7077;11980
16168;9924;2710
16169;4602;10555
16170;4772;2923
16171;12263;11305
16172;5796;2809
16173;15172;4128
16174;1021;11748
16175;13179;7597
16176;11082;14916
16177;8919;837
16178;587;15396
16179;12455;2385
16180;4414;2974
16181;14344;12188
16182;4502;8650
16183;6443;12473
16184;14110;9413
16185;13992;11133
16186;5878;3723
16187;14826;1143
16188;12393;2088
16189;13844;3464
16190;9440;10492
16191;12320;12977
16192;9383;4250
16193;13599;13340
16194;11258;3099
16195;2774;3072
16196;986;6767
16197;8788;15169
16198;15292;11059
16199;10438;10142
16200;12894;277
16201;11017;1000
16202;6685;1833
16203;34;133
16204;10019;7277
16205;11082;2639
16206;11483;648
16207;4216;7958
16208;14685;10015
16209;14714;6241
16210;13868;1356
16211;14104;5375
16212;8001;2114
16213;2138;3480
16214;12986;2587
16215;13071;10031
16216;11126;11565
16217;10913;4838
16218;15324;10770
16219;2960;5689
16220;6468;8115
16221;12277;1847
16222;5703;13062
16223;9107;13669
16224;6318;4493
16225;12485;14825
16226;9358;9997
16227;6154;15984
16228;14985;1866
16229;4625;2461
16230;3253;1526
16231;10586;15481
16232;8468;10074
16233;10040;4595
16234;14632;15374
16235;13078;1216
16236;8869;12125
16237;5533;13345
16238;7750;6819
16239;7640;2601
16240;13576;2933
16241;4758;13556
16242;11100;8430
16243;6206;1432
16244;3293;8103
16245;8663;7466
16246;9420;9256
16247;6728;767
16248;1765;11092
16249;4030;10833
16250;9746;7332
16251;9188;15708
16252;12764;7032
16253;6143;10553
16254;5018;14796
16255;998;15943
16256;12040;10478
16257;9373;5404
16258;13074;9324
16259;5744;15321
16260;3966;7141
16261;14463;3324
16262;5784;11866
16263;7841;8535
16264;4229;13556
16265;4712;9176
16266;3841;9634
16267;10781;11315
16268;2176;2352
16269;5962;9754
16270;11230;15158
16271;801;15314
16272;283;13327
16273;14234;8510
16274;13360;12879
16275;3540;7874
16276;12322;1120
16277;7527;13140
16278;6644;7400
16279;12860;3595
16280;8608;1331
16281;2026;9523
16282;9128;7271
16283;6321;7653
16284;13849;7415
16285;6253;7313
16286;4696;6574
16287;312;3723
16288;13013;11602
16289;2031;8747
16290;8965;541
16291;7732;91
16292;649;273
16293;15147;14619
16294;5266;15235
16295;1624;12055
16296;12396;3122
16297;3023;13512
16298;11657;5358
16299;7683;9222
16300;3289;1301
16301;15495;2649
16302;9464;5212
16303;9636;11874
16304;5661;9715
16305;3954;7012
16306;8282;7739
16307;13403;2338
16308;8874;4112
16309;1641;14308
16310;9922;9686
16311;8019;8406
16312;14858;9837
16313;3730;10095
16314;14872;13249
16315;3007;2633
16316;8557;10682
16317;1668;4000
16318;3457;1580
16319;2075;8254
16320;11023;10763
16321;1711;4118
16322;72;10639
16323;1775;9805
16324;46;14365
16325;10379;12611
16326;13839;10746
16327;12026;11991
16328;514;12922
16329;10510;9069
16330;9600;10691
16331;3003;9358
16332;1477;12062
16333;14809;1004
16334;7863;10393
16335;13965;10625
16336;11869;11176
16337;12252;13768
16338;4726;2327
16339;1719;15135
16340;13846;10873
16341;5661;10915
16342;7249;15829
16343;5683;11791
16344;8050;3
16345;7148;11690
16346;15084;14207
16347;4241;15130
16348;13751;2301
16349;10801;395
16350;7553;11080
16351;5822;12130
16352;10610;6241
16353;13944;1679
16354;10547;1400
16355;2771;12114
16356;5274;13548
16357;14176;3693
16358;14126;6688
16359;13810;12727
16360;12601;8953
16361;1584;6745
16362;7286;13523
16363;6045;12077
16364;3305;7500
16365;816;8697
16366;11384;9307
16367;2587;9031
16368;6286;14004
16369;2199;14664
16370;619;11012
16371;7623;6306
16372;7238;8007
16373;3045;266
16374;12007;13999
16375;11936;10662
16376;9815;2217
16377;13352;6974
16378;13430;11239
16379;13797;10869
16380;12147;15268
16381;9430;6641
16382;7421;8085
16383;14181;4079
16384;2308;8720
16385;8917;5635
16386;9789;7063
16387;10957;12009
16388;15154;7286
16389;7066;15966
16390;5489;15364
16391;3683;410
16392;8675;14040
16393;5747;12655
16394;10222;7200
16395;9603;10719
16396;6934;10930
16397;13476;15670
16398;9880;2533
16399;10156;688
16400;11168;7555
16401;5969;370
16402;13654;10714
16403;1463;9658
16404;7000;3048
16405;8615;7154
16406;10433;11028
16407;8596;5346
16408;11263;5931
16409;1603;10872
16410;14876;11292
16411;11738;15165
16412;10229;13613
16413;7544;1370
16414;3351;14509
16415;5614;9436
16416;11945;9253
16417;7880;5941
16418;297;12663
16419;10329;4031
16420;14598;10831
16421;6438;11712
16422;4005;13410
16423;8308;15712
16424;2875;8705
16425;11732;13960
16426;3194;3164
16427;15048;13476
16428;6033;13278
16429;2070;7742
16430;5230;3758
16431;9257;12644
16432;13701;3986
16433;8118;10583
16434;2409;15310
16435;4275;8698
16436;4731;1155
16437;7498;9437
16438;14826;10717
16439;4214;7386
16440;516;3786
16441;10010;12561
16442;10947;9446
16443;1901;8434
16444;5152;618
16445;13321;15267
16446;9912;10508
16447;6343;2794
16448;8913;14861
16449;2645;754
16450;2445;14108
16451;11445;11460
16452;6465;13512
16453;11460;3515
16454;9332;6425
16455;15456;11327
16456;8346;6321
16457;114;3885
16458;15069;1180
16459;12543;8163
16460;9337;2604
16461;5482;2016
16462;265;6502
16463;3670;10761
16464;3539;10472
16465;6901;14931
16466;9508;5377
16467;14875;7380
16468;7000;15803
16469;1883;9922
16470;10626;6240
16471;754;15355
16472;1980;634
16473;2499;6795
16474;15319;432
16475;10985;5949
16476;5070;9684
16477;2909;2107
16478;13709;7137
16479;7036;15492
16480;15485;7
16481;2084;15149
16482;10174;3543
16483;2498;2419
16484;3813;11678
16485;14658;9046
16486;757;11584
16487;14268;12276
16488;15361;14784
16489;909;9104
16490;7068;12083
16491;2430;11981
16492;4986;14528
16493;6016;6913
16494;1427;13958
16495;11877;2971
16496;11315;10429
16497;9267;15312
16498;13612;12810
16499;11691;9286
16500;5881;2524
16501;14525;2959
16502;4114;11701
16503;13124;12237
16504;9549;4487
16505;1364;15091
16506;14199;13364
16507;3516;7775
16508;12767;1289
16509;1377;274
16510;9040;13083
16511;652;3586
16512;14611;15152
16513;6509;13505
16514;10033;4807
16515;3675;3124
16516;252;7868
16517;11686;7066
16518;14467;10251
16519;778;2775
16520;11878;4627
16521;9673;4928
16522;6798;12961
16523;10018;14903
16524;226;6551
16525;10313;12922
16526;10362;11828
16527;11871;14924
16528;10240;1308
16529;1182;1234
16530;7076;10049
16531;10647;13463
16532;5156;14204
16533;10852;11490
16534;13516;5653
16535;14194;10713
16536;6961;7127
16537;2254;4931
16538;1626;1634
16539;1950;441
16540;7033;6887
16541;3901;1640
16542;639;8529
16543;5789;1634
16544;11131;9250
16545;2229;2259
16546;7495;2052
16547;12332;1537
16548;14774;11765
16549;4858;14332
16550;15398;13382
16551;11765;3562
16552;3974;7962
16553;3453;12513
16554;172;6255
16555;4970;892
16556;3525;37
16557;3137;3664
16558;7894;3308
16559;6937;9202
16560;9930;11177
16561;9732;15289
16562;9532;532
16563;12751;11164
16564;8016;762
16565;6086;1275
16566;8495;15977
16567;14375;5899
16568;10153;13291
16569;12027;2656
16570;14970;15006
16571;7239;9040
16572;7833;8546
16573;13203;7904
16574;3548;9294
16575;4174;15966
16576;12582;7149
16577;5358;8767
16578;10278;5828
16579;14633;5390
16580;2863;15453
16581;5854;3388
16582;5485;309
16583;6719;854
16584;9672;4472
16585;11471;13939
16586;7963;15925
16587;15285;1222
16588;9946;13043
16589;9777;11447
16590;11905;1955
16591;11313;12223
16592;6431;877
16593;10847;11011
16594;8794;600
16595;5122;1466
16596;1598;1477
16597;2682;7343
16598;12836;15619
16599;10470;2880
16600;13807;15992
16601;12955;4922
16602;13062;2159
16603;5476;7171
16604;9204;538
16605;266;12757
16606;1040;6179
16607;6522;3478
16608;13358;14583
16609;10624;14825
16610;10590;8207
16611;1023;14112
16612;3290;13999
16613;1296;8923
16614;9687;14894
16615;12357;14096
16616;5459;10213
16617;120;201
16618;12471;4182
16619;6411;5942
16620;4471;5997
16621;7424;443
16622;9926;8120
16623;462;4844
16624;6442;3062
16625;6521;15840
16626;3755;9672
16627;6782;6075
16628;5305;2663
16629;4089;8703
16630;11512;713
16631;1781;11207
16632;1794;1159
16633;10146;3900
16634;8992;414
16635;113;47
16636;13260;13077
16637;9414;4559
16638;15481;6299
16639;7582;9338
16640;14470;12944
16641;3325;4535
16642;10317;13541
16643;10003;9203
16644;15087;7396
16645;13948;11572
16646;6982;11166
16647;5828;13509
16648;11350;6165
16649;13315;15721
16650;6323;11701
16651;12083;1992
16652;13567;10262
16653;11222;13788
16654;9259;14821
16655;2094;14033
16656;9013;15580
16657;15066;1796
16658;12944;12934
16659;216;2481
16660;13472;4304
16661;14751;11123
16662;10633;2328
16663;6321;10924
16664;11393;2361
16665;2536;8573
16666;12727;2176
16667;14133;6535
16668;10774;749
16669;15192;3909
16670;5368;2938
16671;5093;4651
16672;726;7114
16673;831;8339
16674;1873;3205
16675;12942;14702
16676;6610;146
16677;9171;1541
16678;4369;14021
16679;11156;11755
16680;11096;14083
16681;1620;15822
16682;10337;15066
16683;1213;12016
16684;14191;14007
16685;362;8045
16686;969;735
16687;739;10071
16688;13126;8780
16689;7602;6341
16690;15497;11869
16691;9533;8951
16692;4863;1058
16693;2163;10890
16694;12542;10893
16695;3724;15697
16696;13474;11484
16697;4148;4953
16698;12645;7060
16699;4408;5260
16700;12071;7046
16701;302;1627
16702;241;3502
16703;237;8010
16704;4632;14342
16705;1296;3352
16706;13134;3231
16707;11167;10942
16708;12744;72
16709;15407;13581
16710;12688;2872
16711;6661;15302
16712;14074;15706
16713;10347;5731
16714;6335;10867
16715;5258;5656
16716;12406;6683
16717;14598;13403
16718;7287;11451
16719;2879;9928
16720;10469;15893
16721;1247;3448
16722;6727;8213
16723;7267;4132
16724;6165;8540
16725;762;3560
16726;12439;11826
16727;9951;1537
16728;4385;13759
16729;14004;14274
16730;12486;3536
16731;3566;12983
16732;84;14454
16733;10410;3964
16734;3163;5082
16735;7057;6817
16736;1732;1133
16737;12235;3235
16738;11270;11404
16739;12908;10361
16740;1291;7279
16741;4116;2713
16742;11457;13749
16743;11636;14720
16744;3771;3910
16745;1437;11250
16746;1164;8690
16747;12660;12411
16748;6201;10405
16749;6657;2652
16750;2324;11163
16751;9439;4120
16752;1104;14327
16753;458;5707
16754;5683;11884
16755;11816;4498
16756;8355;2897
16757;12168;12582
16758;15070;14248
16759;3244;4097
16760;10917;2744
16761;4701;6867
16762;15393;14176
16763;12967;10977
16764;4174;3621
16765;6007;15892
16766;1409;4025
16767;1799;15029
16768;1342;5465
16769;6376;9023
16770;13695;9209
16771;13472;15635
16772;12461;13996
16773;1873;11222
16774;13816;7687
16775;2897;11154
16776;3326;10851
16777;14194;13736
16778;900;10698
16779;1545;831
16780;1013;9197
16781;6677;11959
16782;14708;7787
16783;10470;4234
16784;11565;10777
16785;11257;11273
16786;6269;12740
16787;10499;11006
16788;2279;13782
16789;15162;13123
16790;10058;2755
16791;2928;11254
16792;13107;4246
16793;9266;4616
16794;3368;7497
16795;13881;4825
16796;11523;1622
16797;11213;5485
16798;8417;4325
16799;9712;953
16800;812;5711
16801;2376;6482
16802;778;7693
16803;14687;10301
16804;11722;11216
16805;6005;273
16806;11522;14992
16807;10247;8264
16808;10363;5998
16809;8957;15249
16810;7109;2401
16811;6816;10985
16812;4382;8858
16813;10542;12638
16814;9639;7825
16815;14770;334
16816;12549;2866
16817;14217;12318
16818;13926;3912
16819;116;4375
16820;9655;3269
16821;5956;10128
16822;11765;8739
16823;7621;15035
16824;4935;9127
16825;296;3183
16826;2315;6167
16827;12183;10716
16828;6220;13016
16829;3471;14915
16830;512;12968
16831;9085;3040
16832;6485;3235
16833;51;572
16834;4053;8112
16835;12836;2033
16836;11907;7063
16837;5747;7114
16838;3669;3995
16839;3170;10314
16840;2985;150
16841;15185;3021
16842;15099;14330
16843;8168;3647
16844;11912;14737
16845;3789;15428
16846;13489;10518
16847;10892;15505
16848;4650;12052
16849;6810;1672
16850;5503;14580
16851;1425;13418
16852;1878;7580
16853;7778;12147
16854;8507;9717
16855;5641;5092
16856;484;7097
16857;11088;9923
16858;6284;8419
16859;11404;4155
16860;6765;5274
16861;3354;3812
16862;7281;14895
16863;266;2403
16864;9318;9349
16865;7813;9436
16866;3069;8400
16867;9622;717
16868;10934;12649
16869;1256;13951
16870;9134;6990
16871;3573;14213
16872;6327;56
16873;2952;1092
16874;13779;15837
16875;7065;12651
16876;1479;3464
16877;5834;1014
16878;10079;4432
16879;14749;12907
16880;1649;10595
16881;5095;4554
16882;5776;2219
16883;7948;4852
16884;1052;7646
16885;12396;15961
16886;9600;8271
16887;11570;15909
16888;2856;5093
16889;9261;1928
16890;8611;13038
16891;844;4831
16892;2571;7469
16893;6558;11201
16894;9232;7451
16895;11310;6977
16896;2948;10415
16897;14241;7112
16898;9068;10218
16899;6703;3856
16900;12266;3319
16901;6703;8292
16902;54;12058
16903;13297;2901
16904;9328;121
16905;10213;11998
16906;7831;5817
16907;3533;15015
16908;5489;2113
16909;5792;14909
16910;11565;4192
16911;1338;10433
16912;1759;4048
16913;8962;12192
16914;10615;6498
16915;4308;8332
16916;6286;624
16917;5917;10954
16918;13991;6011
16919;3986;8682
16920;14076;3957
16921;7608;1376
16922;10926;5728
16923;7245;11496
16924;8037;15974
16925;13138;4331
16926;4367;3171
16927;4839;3303
16928;8491;15759
16929;343;9464
16930;14752;2935
16931;1526;5034
16932;8200;2278
16933;7591;7188
16934;10371;571
16935;13584;10733
16936;1390;12670
16937;12323;12098
16938;6604;13474
16939;2153;2861
16940;165;1078
16941;14387;856
16942;3840;6110
16943;219;3063
16944;9111;13352
16945;6307;6573
16946;12097;1806
16947;547;10775
16948;7641;8080
16949;7738;1449
16950;14102;4615
16951;9295;1178
16952;14236;4128
16953;8893;7755
16954;1083;9097
16955;622;6948
16956;5367;13592
16957;9932;4387
16958;1011;5189
16959;8865;8639
16960;92;10628
16961;8479;6987
16962;2399;10986
16963;3307;6570
16964;14894;4532
16965;7583;7556
16966;2327;15623
16967;5914;13238
16968;10756;2003
16969;14353;4298
16970;3554;9253
16971;3620;12002
16972;11839;8815
16973;9689;8687
16974;3608;13884
16975;2350;9333
16976;14835;10920
16977;13659;365
16978;324;9280
16979;15301;6564
16980;13036;9279
16981;6379;8912
16982;13886;15742
16983;14436;14802
16984;11259;11075
16985;4838;9658
16986;1206;3168
16987;10578;32
16988;4982;5305
16989;2153;7237
16990;773;3527
16991;3952;4971
16992;14866;11210
16993;12000;9050
16994;10302;8261
16995;3840;10948
16996;7387;7879
16997;89;6571
16998;9902;14271
16999;15068;5499
17000;7170;2010
17001;5828;3438
17002;11911;15096
17003;4787;14994
17004;1972;13746
17005;13279;8278
17006;10122;9735
17007;7106;3689
17008;4276;45
17009;11477;1305
17010;1626;6866
17011;1258;12167
17012;5815;11418
17013;8144;9153
17014;4446;10797
17015;12978;4719
17016;3516;1727
17017;13524;14442
17018;14329;12679
17019;5501;9657
17020;4375;5443
17021;13504;14809
17022;2622;6188
17023;2505;12258
17024;13897;15755
17025;6230;13479
17026;2632;12882
17027;7961;6252
17028;3611;1757
17029;7381;10726
17030;5779;5046
17031;13814;7205
17032;10755;10077
17033;15173;6334
17034;1549;13278
17035;6543;11093
17036;10017;11760
17037;2114;2153
17038;15405;3095
17039;2356;14441
17040;1151;7853
17041;539;4402
17042;7524;14307
17043;12079;1978
17044;14345;5672
17045;14938;31
17046;9931;1666
17047;15035;12663
17048;5705;2647
17049;8548;8877
17050;8283;3515
17051;1176;15618
17052;8404;2659
17053;6464;11185
17054;5972;5914
17055;10131;15739
17056;2783;1602
17057;5149;14087
17058;13909;8087
17059;14726;6890
17060;13772;3802
17061;14222;798
17062;6328;10453
17063;6231;11592
17064;4625;15187
17065;8876;6542
17066;2293;14280
17067;8287;14886
17068;9609;8261
17069;11747;9758
17070;6599;15283
17071;4296;8360
17072;11345;10833
17073;13066;1406
17074;11689;683
17075;12315;10607
17076;6338;10222
17077;6213;13779
17078;5290;10003
17079;15184;14044
17080;11496;6536
17081;4820;11323
17082;1412;12581
17083;6386;7640
17084;14915;323
17085;11698;11678
17086;15239;9980
17087;12862;15968
17088;288;15170
17089;9047;3864
17090;9218;11712
17091;13238;3528
17092;4901;12886
17093;6163;4192
17094;9886;10706
17095;14039;10752
17096;11107;9872
17097;9989;3514
17098;2230;4629
17099;9546;2969
17100;8400;2979
17101;3035;7951
17102;12931;5787
17103;8706;9990
17104;9460;697
17105;3825;2309
17106;3934;6356
17107;10989;7034
17108;13678;2750
17109;13157;11019
17110;1623;12174
17111;11498;4793
17112;9059;4119
17113;11436;3291
17114;6063;10081
17115;8379;3675
17116;2182;2533
17117;1751;2152
17118;3652;5522
17119;12012;10477
17120;6991;1850
17121;7739;14725
17122;12568;7979
17123;4477;8216
17124;1623;4342
17125;4069;14322
17126;9976;13900
17127;14211;11496
17128;4028;9199
17129;7551;15287
17130;426;13207
17131;5304;1515
17132;5225;1671
17133;2932;15007
17134;9209;12801
17135;10359;1590
17136;6338;15370
17137;11244;5686
17138;2178;9219
17139;4609;11339
17140;14800;12996
17141;1801;8105
17142;9082;6577
17143;6548;15496
17144;1647;9522
17145;14738;7541
17146;11170;7500
17147;11169;15337
17148;7823;653
17149;13158;6020
17150;12093;8641
17151;8723;1727
17152;14593;2733
17153;3697;4691
17154;8309;12043
17155;6847;4422
17156;4551;6930
17157;3591;13435
17158;11137;7551
17159;10937;4011
17160;5630;8764
17161;4984;11853
17162;11328;6251
17163;10705;14887
17164;6496;13027
17165;12109;1937
17166;4557;15591
17167;3621;7225
17168;5153;8183
17169;7799;14290
17170;11614;5453
17171;2766;8141
17172;4514;6969
17173;13627;8644
17174;9928;9230
17175;644;12687
17176;13747;5181
17177;12469;556
17178;12389;10281
17179;15447;4693
17180;6343;765
17181;4267;6575
17182;7890;6425
17183;5377;9370
17184;1394;660
17185;14874;4874
17186;662;12037
17187;4852;3877
17188;8671;495
17189;929;8761
17190;3856;15595
17191;13016;2382
17192;802;2484
17193;2678;6811
17194;10124;3793
17195;10308;11966
17196;3108;7278
17197;858;1527
